id,tweet_id,text,tag,date,partition
497,402839104943316992,#allertameteosar : ancora allerta per temporali e venti di burrasca sulla #sardegna <URL> ,Related and informative,Tue Nov 19 16:41:41 +0000 2013,train
498,402840073827143680,"' apocalyptic ' storm floods sardinia , 17 dead <URL> ",Related and informative,Tue Nov 19 16:45:32 +0000 2013,train
499,402840707150675969,#sardegna #aggiornamenti #numeriutili #allertameteosar #olbia #forzasardegna <URL> ,Related - but not informative,Tue Nov 19 16:48:03 +0000 2013,train
500,402840765896081408,flavio briatore offre 14 alloggi del billionaire agli alluvionati in sardegna : #alluvione #billionaire #flavio . . . http … ,Related and informative,Tue Nov 19 16:48:17 +0000 2013,train
501,402840942040064000,#forzasardegna #allertameteosar <URL> #sardegna #allertameteosar #olbia #immagini <USR> ! ,Related and informative,Tue Nov 19 16:48:59 +0000 2013,train
502,402841499890892802,amigos ! ! ! :@ papryka5 : #amici della #sardegna noi ci siamo #sapevatelo <URL> ,Related - but not informative,Tue Nov 19 16:51:12 +0000 2013,train
503,402841730548264960,#alluvione in #sardegna : stanziati 25 milioni per l ' #emergenza - continua il #maltempo #meteo #cleopatra #ciclone . . . <URL> ,Related and informative,Tue Nov 19 16:52:07 +0000 2013,train
504,402842447782637568,"di cuore , siamo vicini alla #sardegna ",Related - but not informative,Tue Nov 19 16:54:58 +0000 2013,train
505,402842510726537216,"come mi viene richiesto inoltro i numeri ' alternativi ' di #emergenza per la #sardegna , ché il #115 è in tilt #aiuto ht … ",Related and informative,Tue Nov 19 16:55:13 +0000 2013,train
506,402842997228048384,<USR> il presidente #letta arrivato ad #olbia per discuttere dell ' emergenza maltempo in #sardegna . #allertameteosar … ,Related and informative,Tue Nov 19 16:57:09 +0000 2013,train
507,402843118883864576,"alluvione #sardegna , attenzione ai volantini - bufala : “ lasciate le case ” , forse opera di sciacalli ! retwittate ! #allert … ",Related and informative,Tue Nov 19 16:57:38 +0000 2013,train
508,402844427485720576,#sardegna #allertameteosar . . sta per arrivare un nuova #perturbazione molto forte non uscite di casa #olbia #cagliari  … ,Related and informative,Tue Nov 19 17:02:50 +0000 2013,train
509,402844800787152896,#urano in #ceto #uranus #cetus #sardegna #alluvione #cyclone #ciclone #sardinia #typhoon #inondazione <URL> self - publish . . . ,Related and informative,Tue Nov 19 17:04:19 +0000 2013,train
510,402846562403241985,"#iovotoperché <USR> sono vicino alle famiglie sarde , non deve deve calare l ' attenzione sulla #sardegna , e #matteori … ",Related - but not informative,Tue Nov 19 17:11:19 +0000 2013,train
511,402847791346876416,#sardegna #allertameteosar . . sta per arrivare un nuova #perturbazione molto forte non uscite di casa #olbia #cagliari  … ,Related and informative,Tue Nov 19 17:16:12 +0000 2013,train
512,402847938143350784,alluvione in sardegna : le vittime <URL> ,Related and informative,Tue Nov 19 17:16:47 +0000 2013,train
513,402850052076359682,"[ video ] <USR> : alluvione #sardegna , dichiarato lo stato d ’ emergenza <URL> … #allertameteosar #forzasardegna #olbia ",Related and informative,Tue Nov 19 17:25:11 +0000 2013,train
514,402851138380521472,#sardegna : stiamo raccogliendo informazioni su necessità specifiche della popolazione #allertameteosar #sosalluvionesar … ,Related - but not informative,Tue Nov 19 17:29:30 +0000 2013,train
515,402852035978346496,"#alluvione in #sardegna , dall ' #umbria uomini e mezzi <URL> <URL> ",Related and informative,Tue Nov 19 17:33:04 +0000 2013,train
516,402852140827557888,"l ' #ambiente piegato alle logiche del profitto con il placet della #politica , che si straccia le vesti , a farne le spese la gente #sardegna ",Related - but not informative,Tue Nov 19 17:33:29 +0000 2013,train
517,402852497347207170,"alluvione in sardegna : rai censura le parole del direttore dell ' unione sarda , poi il dietrofront : il tg2 inter . . . <URL> ",Related and informative,Tue Nov 19 17:34:54 +0000 2013,train
518,402854254760984576,rt post impopolare e senza cuore <URL> #sardegna ,Not related,Tue Nov 19 17:41:53 +0000 2013,train
519,402854774871449600,#sardegna #allertameteosar ancora invito a diffondere il più possibile i numeri alternativi al 115 . grazie <URL> ,Related and informative,Tue Nov 19 17:43:57 +0000 2013,train
520,402855106221445120,#sardegna #allertameteosar ancora invito a diffondere il più possibile i numeri alternativi al 115 . grazie <URL> ,Related and informative,Tue Nov 19 17:45:16 +0000 2013,train
521,402855143936638976,un messaggio dai volontari dell ' emilia : #sardegna tin bòta ! #forzasardegna #allertameteosar <URL> ,Related - but not informative,Tue Nov 19 17:45:25 +0000 2013,train
522,402855836009390080,un augurio speciale alla #sardegna colpita dagli alluvioni ! speriamo che si possa risolvere tutto al più presto ! http :// t . … ,Related - but not informative,Tue Nov 19 17:48:10 +0000 2013,train
523,402855999583031297,"#pd , civati : “ 2 euro primarie alla #sardegna ” . renzi : “ no alla beneficenza , ma rispetto regole ” leggi : <URL> ",Related and informative,Tue Nov 19 17:48:49 +0000 2013,train
524,402856645497475072,wie komisch vor zwei monaten war ich noch auf den sardinien . . . #sardinia #sardinien #unglück #wasser ,Related - but not informative,Tue Nov 19 17:51:23 +0000 2013,train
525,402858755253350400,"alluvione sardegna , papa commosso : immane tragedia <URL> ",Related and informative,Tue Nov 19 17:59:46 +0000 2013,train
526,402858772013404160,storm brings flooding and destruction to sardinia - new york times : vancouver sunstorm brings flooding and des . . . <URL> ,Related and informative,Tue Nov 19 17:59:50 +0000 2013,train
527,402860168721203200,"+ + + segui la diretta . alluvione in sardegna : 17 morti . un disperso ritrovato + + + una strage , 17 vittime . letta . . . <URL> ",Related and informative,Tue Nov 19 18:05:23 +0000 2013,train
528,402860894348402688,emergenza #sardegna : pensiamo alla ricostruzione - rete del dono <URL> #forzasardegna ,Related and informative,Tue Nov 19 18:08:16 +0000 2013,train
529,402861166960988160,"il dissesto idrogeologico è il frutto di politiche ambientali insufficienti , prive di quel sostegno economico che necessiterebbero . #sardegna ",Related and informative,Tue Nov 19 18:09:21 +0000 2013,train
530,402861431210917888,killer floods as sardinia receives half its annual rainfall in a day . insane <URL> ,Related and informative,Tue Nov 19 18:10:24 +0000 2013,train
531,402861544469692416,"rt <USR> : “ <USR> : #rai vergogna <URL> #sardegna , tutta da leggere . ",Not related,Tue Nov 19 18:10:51 +0000 2013,train
532,402862051976298496,l ' <USR> è vicina alla #sardegna e ai sardi . continueremo a parlare di voi ! un grande abbraccio a tutti #forzasarde … ,Related - but not informative,Tue Nov 19 18:12:52 +0000 2013,train
533,402862068753498113,"alluvione sardegna , letta : « lo stato c ' è e sta facendo il massimo » <URL> #gzagato <URL> ",Related and informative,Tue Nov 19 18:12:56 +0000 2013,train
534,402862223917584384,sardinia hit by cyclone and flooding ! year 12 . . . take note ! <URL> ,Related and informative,Tue Nov 19 18:13:33 +0000 2013,train
535,402862538515558400,una preghiera e un pensiero per tutti gli amici che vivono nella bella e amata #sardegna in questo momento . . . <URL> ,Related - but not informative,Tue Nov 19 18:14:48 +0000 2013,train
536,402863503184506880,<USR> grazie . . . il mal tempo non ci da ' tregua . . . continua a piovere #sardegna #allertameteosar :( ,Related - but not informative,Tue Nov 19 18:18:38 +0000 2013,train
537,402864971224059904,"#nubifragio in #sardegna , anche i #carabinieri sottacqua <URL> via <USR> ",Related and informative,Tue Nov 19 18:24:28 +0000 2013,train
538,402865948493119488,"dovremmo essere un paese unito , e invece , mentre la mia terra è in ginocchio , le persone scherzano sulla morte di poveri innocenti . #sardegna ",Related - but not informative,Tue Nov 19 18:28:21 +0000 2013,train
539,402866481173504000,#sardegna ma #briatore è la notizia più importante della giornata ? <USR> <USR> <USR> <USR> ,Not related,Tue Nov 19 18:30:28 +0000 2013,train
540,402866619548192768,#sardegna ferita : il fotoconfronto #allertameteosar <URL> <URL> ,Related and informative,Tue Nov 19 18:31:01 +0000 2013,train
541,402868863521808384,": alluvione in sardegna , il ministro orlando : protezione civile avvisò che vittime erano possibili <URL> ",Related and informative,Tue Nov 19 18:39:56 +0000 2013,train
542,402869790445809665,<USR> sei un tesoro . in questo momento questo è il volto della #sardegna #narrarte <URL> ciusa http :/ … ,Related - but not informative,Tue Nov 19 18:43:37 +0000 2013,train
543,402870239266103296,"#urgente ! ! ! #sardegna #allertameteosar fate girare , girare , girare ! <URL> ",Related and informative,Tue Nov 19 18:45:24 +0000 2013,train
544,402870457369894913,seriamente chiediamoci come sta cambiando il #clima ! / #sardegna #olbia #cagliari #cleopatra | <URL> h … ,Related - but not informative,Tue Nov 19 18:46:16 +0000 2013,train
545,402870721606873088,[ importante ] #sardegna + + + il 115 non è “ in tilt ” i numeri che girano sono uffici spesso non presidiati + + + #allertameteosar … ,Related and informative,Tue Nov 19 18:47:19 +0000 2013,train
546,402873192051916800,#sardegna #forzasardegna #maledettociclone #terramagnifica #vicininquestomomento <URL> ,Related - but not informative,Tue Nov 19 18:57:08 +0000 2013,train
547,402873556960169984,"veramente piena solidarietà alla #sardegna tutta , ai suoi dispersi e alluvionati , per la tragedia che sta vivendo in queste ore <USR> ",Related - but not informative,Tue Nov 19 18:58:35 +0000 2013,train
548,402874966246305792,#yahoo_astronomy search for victims as sardinia floods leave 18 dead <URL> ,Related and informative,Tue Nov 19 19:04:11 +0000 2013,train
549,402875050120212481,emergenza #sardegna : un aiuto subito ! anche <USR> vuole aiutare le popolazioni alluvionate . ecco come dare una mano : htt … ,Related and informative,Tue Nov 19 19:04:31 +0000 2013,train
550,402876086092300288,"alluvione in sardegna , è strage : 18 morti « in 24 ore caduta la pioggia di sei mesi » <URL> ",Related and informative,Tue Nov 19 19:08:38 +0000 2013,train
551,402876346143346689,#sardegna contattare biancamarialuce stramieri <URL> ,Related and informative,Tue Nov 19 19:09:40 +0000 2013,train
552,402880129417748481,"' a drama of incredible proportions , ' italy prime minister letta on the flash floods in sardinia - photos on wsj . <URL> ",Related and informative,Tue Nov 19 19:24:42 +0000 2013,train
553,402880745997623296,<USR> mi unisco al tuo pensiero ! #sardegna ,Related - but not informative,Tue Nov 19 19:27:09 +0000 2013,train
554,402881098289799168,#sardegna fra una settimana nessuno parlerà più di te ! #loschifo #tisonovicina ,Related - but not informative,Tue Nov 19 19:28:33 +0000 2013,train
555,402881911984766977,emergenza #sardegna : raccolta fondi promossa da corriere e la7 it86 r030 6909 4000 0000 0111 105 #allertameteosar #forz … ,Related and informative,Tue Nov 19 19:31:47 +0000 2013,train
556,402882595681468416,ci voleva una tragedia di queste proporzioni per ricordarsi della #sardegna non solo per andare a fare i fighi d ' estate ? #l … ,Related - but not informative,Tue Nov 19 19:34:30 +0000 2013,train
557,402883103200645121,"oltre la #sardegna , anche la mia #calabria mostra le sue crepe strutturali dalle prime piogge . nella zona di catanzaro http :// … ",Not related,Tue Nov 19 19:36:31 +0000 2013,train
558,402883673609236481,"+ soldi spesi bene prima = + lavoro , territorio + sicuro , - morti e - costi sociali #sardegna #italiadisastrata ",Related - but not informative,Tue Nov 19 19:38:47 +0000 2013,train
559,402887544938848256,#pakistan cyclone cleopatra : italy declares state of emergency after 18 killed in sardinia - abc online : irish . . . <URL> ,Related and informative,Tue Nov 19 19:54:10 +0000 2013,train
560,402888060830248960,nuova #allertameteosar per temporali sull ' isola #sardegna <URL> ,Related and informative,Tue Nov 19 19:56:13 +0000 2013,train
561,402889772118835201,"spendiamo miliardi per aerei militari , ed oggi c ' era un solo elicottero in tutta la #sardegna vergognatevi ! #allertamete … ",Related - but not informative,Tue Nov 19 20:03:01 +0000 2013,train
562,402890493534961665,alluvione : ecco come aiutare la sardegna e i sardi - - - - - > <URL> <URL> ,Related and informative,Tue Nov 19 20:05:53 +0000 2013,train
563,402891483420053504,condividete . . . #sardegna . . . offrono alloggio a olbia . . . <URL> ,Related and informative,Tue Nov 19 20:09:49 +0000 2013,train
564,402891542127734784,abbiamo bisogno di voi . . basta un semplice rt . grazie #allertameteosar #forzasardegna #sardegna #sardegnaciclone http :// t … ,Related and informative,Tue Nov 19 20:10:03 +0000 2013,train
565,402893215646617600,#sardegna . ❤️ ❤️ <URL> ,Not related,Tue Nov 19 20:16:42 +0000 2013,train
566,402894914339356673,#floods flash floods kill 17 in italy ’ s sardinia : rome : italy declared a state of emergency yesterday after fl . . . <URL> ,Related and informative,Tue Nov 19 20:23:27 +0000 2013,train
567,402895577026805760,<URL> #sardegna ecco i numeri x donare rt <USR> <USR> <USR> <USR> <USR> ,Related and informative,Tue Nov 19 20:26:05 +0000 2013,train
568,402895753191772160,in tantissimi tutti insieme x te #sardegna . . . presto esce il sole ! ! #forzasardegna #altuofianco . . . ,Related - but not informative,Tue Nov 19 20:26:47 +0000 2013,train
569,402896290079854592,"#alluvione #sardegna : si cercano #volontari , materassi , attrezzature x spalare . contattare donatella careddu 340 102535 … ",Related and informative,Tue Nov 19 20:28:55 +0000 2013,train
570,402896797573873664,"la vittima più piccola dell ' alluvione dell mia sardegna , morto non il suo papà . i ritardi dell ' allerta son stati fatali h … ",Related and informative,Tue Nov 19 20:30:56 +0000 2013,train
571,402896973734637568,é una vergogna non proclamare #luttonazionale per la #sardegna . . . #lettamente #forzasardegna ,Related - but not informative,Tue Nov 19 20:31:38 +0000 2013,train
572,402896977928544256,"#sardegna #olbia > martina , la giovane tedesca salva l ? anziana e il suo cane <URL> ",Related and informative,Tue Nov 19 20:31:39 +0000 2013,train
573,402897498013855744,le foto dell ' alluvione in sardegna che ha provocato 16 morti . <URL> <URL> ,Related and informative,Tue Nov 19 20:33:43 +0000 2013,train
574,402897896502464512,"14 people killed and several missing after cyclone cleopatra hit italian island of sardinia , officials say <URL> ",Related and informative,Tue Nov 19 20:35:18 +0000 2013,train
575,402898336896024576,omaggio alla #sardegna di paolo fresu e marcello fois #ballarò <URL> ,Related - but not informative,Tue Nov 19 20:37:03 +0000 2013,train
576,402898575979728896,rivedi l ' omaggio alla #sardegna di paolo fresu e marcello fois a #ballarò <URL> ,Related - but not informative,Tue Nov 19 20:38:00 +0000 2013,train
577,402899553223188480,[ sirboni records ] sull ' alluvione in sardegna <URL> ,Related and informative,Tue Nov 19 20:41:53 +0000 2013,train
578,402899955880566785,le foto dell ' alluvione in sardegna che ha provocato 16 morti . <URL> <URL> ,Related and informative,Tue Nov 19 20:43:29 +0000 2013,train
579,402901218391228416,<USR> <USR> <USR> <USR> <USR> <USR> <USR> <USR> forza #sardegna #coraggio ,Related - but not informative,Tue Nov 19 20:48:30 +0000 2013,train
580,402901381977485312,emergenza #sardegna i numeri utili <URL> ,Related and informative,Tue Nov 19 20:49:09 +0000 2013,train
581,402901734265483264,"#alluvione #sardegna : si cercano #volontari , materassi , attrezzature x spalare . contattare donatella careddu 340 102535 … ",Related and informative,Tue Nov 19 20:50:33 +0000 2013,train
582,402902350857515008,#allertameteosar maria grazia rassu può ospitare 3 persone a #sassari 3453705811 #sardegna ,Related and informative,Tue Nov 19 20:53:00 +0000 2013,train
583,402902728340692993,#berlusconi : sto seguendo con commozione le notizie dalla #sardegna e sono vicino ai feriti <URL> ,Related - but not informative,Tue Nov 19 20:54:30 +0000 2013,train
584,402902820619558913,"alluvione in sardegna , le solite lacrime di coccodrillo sullo stato che frana <URL> ",Related - but not informative,Tue Nov 19 20:54:52 +0000 2013,train
585,402904104051441665,"spendiamo miliardi per aerei militari , ed oggi c ' era un solo elicottero in tutta la #sardegna vergognatevi ! #allertamete … ",Related and informative,Tue Nov 19 20:59:58 +0000 2013,train
586,402907929281851392,il nostro pensiero va agli amici colpiti dalla catastrofe che si è abbattuta sulla #sardegna . siamo vicini a tutti voi . ,Related - but not informative,Tue Nov 19 21:15:10 +0000 2013,train
587,402908994630873089,"#sardegna , #filippine , il dolore non ha confini . stringiamoci attorno alle vittime e diamo una mano ! basta poco per fare tanto ! ",Related - but not informative,Tue Nov 19 21:19:24 +0000 2013,train
588,402909674103521280,"what ' s going on okc ? ' apocalyptic ' storm floods sardinia , 16 dead - ktul <URL> ",Related and informative,Tue Nov 19 21:22:06 +0000 2013,train
589,402911574115229696,alluvione in sardegna : mengoni e altri vip si mobilitano su twitter <URL> ,Related - but not informative,Tue Nov 19 21:29:39 +0000 2013,train
590,402911922255044608,<USR> seeeee quella sta a penzà ( pensare ) alla rivoluzione liberale da 20 anni . . . #sardegna in lista di attesa ! #lorenzin #ballaro ,Not related,Tue Nov 19 21:31:02 +0000 2013,train
591,402912064832020480,"quanti giorni passeranno perchè anche la #sardegna finisca nel dimenticatoio e i sardi restino , come gli aquilani , soli ? … ",Related - but not informative,Tue Nov 19 21:31:36 +0000 2013,train
592,402915504178077699,forza sardegna ! ce la puoi fare ! ♥ ♥ ♥ #forzasardegna #allertameteosar #sardegna #prayforsardinia … <URL> ,Related - but not informative,Tue Nov 19 21:45:16 +0000 2013,train
593,402916263334531073,#allertameteosar #forzasardegna #sardegnaciclone my heart is with all of u #sardinia <URL> ,Related - but not informative,Tue Nov 19 21:48:17 +0000 2013,train
594,402916338860949505,<USR> si il nostro pensiero è per la #sardegna . buonanotte . ,Related - but not informative,Tue Nov 19 21:48:35 +0000 2013,train
595,402917861364367360,thinking about my loved ones in sardinia . be strong my friends . if we stick together we can overcome everything #sardinia ,Related - but not informative,Tue Nov 19 21:54:38 +0000 2013,train
596,402921837560340480,"<USR> : alluvione in sardegna , lo sfogo di renato soru : colpa di ingordi e speculatori <URL> via <USR> ",Related - but not informative,Tue Nov 19 22:10:26 +0000 2013,train
597,402923062326464512,tutti noi siamo solidali a tutti i cittadini della #sardegna colpiti dall ' immane tragedia un ringraziamento a tutti gli operator … ,Related - but not informative,Tue Nov 19 22:15:18 +0000 2013,train
598,402923829871513600,"alluvione in sardegna , le idrovore dell ' esercito ( la repubblica ) <URL> ",Related and informative,Tue Nov 19 22:18:21 +0000 2013,train
599,402925792797401088,please pray for the italian region of #sardegna massive floodings yesterday 16 dead many missing #sardegnaciclone ,Related and informative,Tue Nov 19 22:26:09 +0000 2013,train
600,402927264998096896,sicurezza e cura del territorio : ecco l ' unica grande opera <URL> #notav #sardegna #tav ,Not related,Tue Nov 19 22:32:00 +0000 2013,train
601,402928959505326080,lo storify #gazebo su #sardegna #gazebo ,Not related,Tue Nov 19 22:38:44 +0000 2013,train
602,402929827709452288,alluvione sardegna numeri utili : centro accoglienza 0789 - 69502 prot . civile 0789 - 52020 org . soccorsi 366-6617681 #allertam … ,Related and informative,Tue Nov 19 22:42:11 +0000 2013,train
603,402931824214941697,forza #sardegna <USR> <USR> <USR> <USR> <USR> <USR> <USR> ,Related - but not informative,Tue Nov 19 22:50:07 +0000 2013,train
604,402932931519606785,lutto nazionale per la morte degli immigrati e quando si parla di #sardegna c ' è la pausa per lo speciale di renzi vincitore #tristerealtà ,Not related,Tue Nov 19 22:54:31 +0000 2013,train
605,402933925552455681,"to hear about the state of sardinia where i spent the majority of my summers , is extremely saddening . hope they can get through it . #sardinia ",Related - but not informative,Tue Nov 19 22:58:28 +0000 2013,train
606,402936865759973376,ministro #orlando invece di andare a #portaaporta volare in #sardegna no eh . complimenti . ,Related - but not informative,Tue Nov 19 23:10:09 +0000 2013,train
607,402939248115871746,alluvione sardegna olbia <URL> ,Related - but not informative,Tue Nov 19 23:19:37 +0000 2013,train
608,402939399114989568,"#googlenews pm update : clear , cold into wednesday ; killer cyclone cleopatra in sardinia - washington post ( blog ) <URL> ",Related and informative,Tue Nov 19 23:20:13 +0000 2013,train
609,402940217025646593,✨ ✨ ✨ dolce notte a tutti ✨ ✨ ✨ un pensiero colmo di affetto a tutta la #sardegna ❤ ❤ ❤ ❤ ,Related - but not informative,Tue Nov 19 23:23:28 +0000 2013,train
610,402943153051017216,cyclone cleopatra traumatises people of sardinia - mediterranean islanders traumatised by cyclone cleopatra <URL> ,Related and informative,Tue Nov 19 23:35:08 +0000 2013,train
944,404885082248581120,fate girare . #sardegna #alloggi #alluvione <URL> ,Related and informative,Mon Nov 25 08:11:40 +0000 2013,test
945,404894485852987392,"a #olbia adesso c ' è bisogno di stufe . dopo la pioggia è arrivato il freddo . passate parola , ritwittate . #sardegna #alluvi … ",Related and informative,Mon Nov 25 08:49:02 +0000 2013,test
946,404897644159713280,"alluvione sardegna , primo atto del commissario : 200 euro a persona : caritas olbia : servono con urgenza viveri , . . . <URL> ",Related and informative,Mon Nov 25 09:01:35 +0000 2013,test
947,404909254017941504,#noallaviolenzasulledonne gli appuntamenti a #cagliari #violenzasulledonne #sardegna <URL> ,Not related,Mon Nov 25 09:47:43 +0000 2013,test
948,404911820924010496,foto le nuove immagini aeree del disastro <URL> #sardegna #forzasardegna <URL> ,Related and informative,Mon Nov 25 09:57:55 +0000 2013,test
949,404957895328276480,le morti per l ' #alluvione in #sardegna si potevano risparmiare . . la natura chiede sempre il conto delle nostre azioni : #cambiamo il sistema ,Related - but not informative,Mon Nov 25 13:01:00 +0000 2013,test
950,404963394069213184,#fotoricordo #mamma #sassari #sardinia 💗 <URL> ,Not related,Mon Nov 25 13:22:51 +0000 2013,test
951,404970092372295680,#sardegna : prorogati termini contributi #pmi innovazione <URL> ,Related and informative,Mon Nov 25 13:49:28 +0000 2013,test
952,404982801134800896,rt <USR> #alluvione #sardegna : dieci giorni per riparare i danni fra #sangavino e #abbasanta <URL> … ,Related and informative,Mon Nov 25 14:39:58 +0000 2013,test
953,404983686140944384,emergenza alluvione in sardegna alitalia trasporta beni di prima necessità e apre una sottoscrizione : . . . <URL> #airnews ,Related and informative,Mon Nov 25 14:43:29 +0000 2013,test
954,404983690335248384,emergenza alluvione in sardegna alitalia trasporta beni di prima necessità e apre una sottoscrizione <URL> #aviazione #volo ,Related and informative,Mon Nov 25 14:43:30 +0000 2013,test
955,405006171800862720,#youreporter l ’ alluvione in sardegna raccontata attraverso i video amatoriali . lo speciale su … <URL> ,Related and informative,Mon Nov 25 16:12:50 +0000 2013,test
956,405008801629495296,"a #olbia adesso c ' è bisogno di stufe . dopo la pioggia è arrivato il freddo . passate parola , ritwittate . #sardegna #alluvi … ",Related and informative,Mon Nov 25 16:23:17 +0000 2013,test
957,405048618136006656,"alluvione sardegna , 73 scuole danneggiate ma entro sabato tutti di nuovo in classe : riprendono le lezioni in s . . . <URL> ",Related and informative,Mon Nov 25 19:01:30 +0000 2013,test
958,405086308151730176,non spegnete i riflettori sulla #sardegna c ' è ancora bisogno di #aiuto #800sfollati #allertameteosar <USR> grazie di cuore ,Related and informative,Mon Nov 25 21:31:16 +0000 2013,test
959,405099620898181120,non spegnete i riflettori sulla #sardegna c ' è ancora bisogno di #aiuto #800sfollati #allertameteosar <USR> grazie … ,Related and informative,Mon Nov 25 22:24:10 +0000 2013,test
960,405100434567593984,non spegnete i riflettori sulla #sardegna c ' è ancora bisogno di #aiuto #800sfollati #allertameteosar grazie di cuore <USR> ,Related - but not informative,Mon Nov 25 22:27:24 +0000 2013,test
961,405101428634820608,#sardegna c ' è ancora bisogno di #aiuto #800sfollati #allertameteosar #buonanotte #olbia non dimentichiamo #governo . ht … ,Related and informative,Mon Nov 25 22:31:21 +0000 2013,test
962,405103538373533696,mi manca il micione affettuoso sulla terrazza di <USR> . #sardegna #pazzaidea ,Related - but not informative,Mon Nov 25 22:39:44 +0000 2013,test
963,405111595623514112,"le foto dalla sardegna , una settimana dopo l ' alluvione ( e qualche aggiornamento ) <URL> <URL> ",Related and informative,Mon Nov 25 23:11:45 +0000 2013,test
828,403694344508809217,in cdm abbiamo stabilito che domani è giorno di lutto nazionale per la tragedia della #sardegna ,Related and informative,Fri Nov 22 01:20:06 +0000 2013,test
829,403702615676297216,#sardegna : la risposta del #m5s a catastrofi presenti e future . #sicurezza #opere <URL> … <URL> ,Related and informative,Fri Nov 22 01:52:58 +0000 2013,test
830,403718356869849088,un sistema di prevenzione novecentesco ! alluvione in sardegna : allarme via fax ai municipi chiusi di domenica … <URL> ,Related and informative,Fri Nov 22 02:55:31 +0000 2013,test
831,403763936371441664,"la prossima volta che voterete qualcuno che basa la propria politica sul cemento , sappiate di avere molti morti sulla coscienza . #sardegna ",Not related,Fri Nov 22 05:56:38 +0000 2013,test
832,403789286761574400,oggi #unomattina andrà in onda fino alle 11 con informazioni e collegamenti dalle zone alluvionate della #sardegna . #staytuned ,Related and informative,Fri Nov 22 07:37:22 +0000 2013,test
833,403790918349643778,"alluvione in sardegna , scende a 460 il numero degli sfollati . nuova allerta della protezione civile : gli ultimi . . . <URL> ",Related and informative,Fri Nov 22 07:43:51 +0000 2013,test
834,403809528455888896,giornata di lutto nazionale : alle 12 un minuto di silenzio in <USR> in ricordo delle vittime dell ' alluvione in #sardegna ,Related and informative,Fri Nov 22 08:57:48 +0000 2013,test
835,403809914327293952,l ' #ansa si unisce al cordoglio e partecipa al #luttonazionale per le vittime dell ' alluvione in #sardegna <USR> ,Related - but not informative,Fri Nov 22 08:59:20 +0000 2013,test
836,403810061127925760,22 novembre lutto nazionale per le vittime dell ' alluvione sardegna #sardegna #luttonazionale <URL> <URL> ,Related and informative,Fri Nov 22 08:59:55 +0000 2013,test
837,403814142198677504,#sardegnacoraggio #sardegnaferita #sardolicesimo #sardegna #forzasardegna unidos <URL> ,Related - but not informative,Fri Nov 22 09:16:08 +0000 2013,test
838,403817577325297664,#ff fatte girare ! rispetto #sardegna #alluvione2013 #allertameteosar chiunque veda questo post #rt #luttonazionale htt … ,Related and informative,Fri Nov 22 09:29:47 +0000 2013,test
839,403817749321121792,#ff fatte girare ! rispetto #sardegna #alluvione2013 #allertameteosar chiunque veda questo post #rt #luttonazionale htt … ,Related and informative,Fri Nov 22 09:30:28 +0000 2013,test
840,403822237226393600,ecco come #opendata in #sardegna sta aiutando i soccorsi . e ricucendo il rapporto tra cittadini e regione <URL> ,Related and informative,Fri Nov 22 09:48:18 +0000 2013,test
841,403825164825022464,+ + flash news : numerosi temporali ad ovest della #sardegna + + <URL> ,Related and informative,Fri Nov 22 09:59:56 +0000 2013,test
842,403830667769036800,#allertameteosar #sardegna unicredit : sospendiamo le rate dei mutui - <URL> ,Related and informative,Fri Nov 22 10:21:48 +0000 2013,test
843,403834035774164993,"strage #sardegna , proclamato per oggi il lutto nazionale . continuano ricerche disperso <URL> ",Related and informative,Fri Nov 22 10:35:11 +0000 2013,test
844,403834576830988288,"dopo la raccolta fondi , scatta la raccolta di generi di prima necessità #sardegna #elba <URL> via <USR> … ",Related and informative,Fri Nov 22 10:37:20 +0000 2013,test
845,403846346056429569,il sindaco di #olbia contro il #cemento selvaggio ma #cappellacci insiste col piano #golf #sardegna #alluvione <URL> ,Related and informative,Fri Nov 22 11:24:06 +0000 2013,test
846,403854868911124481,"leggi il nuovo post alluvione in sardegna , attenti agli errori dell ’ abruzzo <URL> ",Related and informative,Fri Nov 22 11:57:58 +0000 2013,test
847,403855389005201408,"sono le 13:00 - #sardegna , è ancora allerta maltempo ",Related and informative,Fri Nov 22 12:00:02 +0000 2013,test
848,403857926521380864,un pensiero per la #sardegna . sono profondamente addolorata per la situazione . #forzasardegna ,Related - but not informative,Fri Nov 22 12:10:07 +0000 2013,test
849,403859499397943297,"#sardegna , oggi lutto nazionale e torna l ’ allerta #maltempo <URL> #forzasardegna #allertameteosar ",Related and informative,Fri Nov 22 12:16:22 +0000 2013,test
850,403862137639936000,c ' è anche email dedicata della regione #sardegna alluvione.sardegna@regione.sardegna.it #allertameteosar ,Related and informative,Fri Nov 22 12:26:51 +0000 2013,test
851,403879011308146689,stima profonda per chi sta aiutando la mia #sardegna . e lo fa in silenzio . ribrezzo per chi vuole trarne benefici personali . … ,Related - but not informative,Fri Nov 22 13:33:54 +0000 2013,test
852,403888956020129793,la #sardegna ha bisogno dell ' aiuto di tutti . mandiamo un sms al 45500 per sostenere l ' opera della <USR> ,Related and informative,Fri Nov 22 14:13:25 +0000 2013,test
853,403905242481164289,la #sardegna ha bisogno dell ' aiuto di tutti . mandiamo un sms al 45500 per sostenere l ' opera della <USR> ,Related and informative,Fri Nov 22 15:18:08 +0000 2013,test
