,id,tweet_id,text,tag,date,partition
694,486,360395156001800193,"train crash in santiago de compostela , spain : seven days of mourning declared for victims <URL> ",Related and informative,Thu Jul 25 13:44:35 +0000 2013,train
695,487,360396544303837184,#video : alta funcionaria dominicana entre los fallecidos durante accidente de tren ayer en #españa . <URL> ,Related and informative,Thu Jul 25 13:50:06 +0000 2013,train
696,488,360396603007311872,spain train crash video <URL> ,Related - but not informative,Thu Jul 25 13:50:20 +0000 2013,train
697,489,360397517357195264,vmos a intntar qe toda españa guarde 1 min a las 8 :0 de silencio por los afectados en el dramatico acidente de tren en sa … ,Related - but not informative,Thu Jul 25 13:53:58 +0000 2013,train
698,490,360398020694650881,este es el video del accidente de tren en españa en el que murieron 78 personas <URL> ,Related and informative,Thu Jul 25 13:55:58 +0000 2013,train
699,491,360398213611659264,es con gran tristeza que me enteré de la noticia del accidente de tren en españa . #animogalicia ,Related - but not informative,Thu Jul 25 13:56:44 +0000 2013,train
700,492,360398616281628674,at least 77 dead in spain train accident : <URL> ,Related and informative,Thu Jul 25 13:58:20 +0000 2013,test
701,493,360398691795865600,al fin una cola en españa de la que sentirse orgulloso : donantes de sangre tras el accidente de tren https://t.co/k2rj9… ,Related - but not informative,Thu Jul 25 13:58:38 +0000 2013,test
702,494,360398733722136577,todavía no ha sido confirmado <USR> : funcionaria dominicana murió en accidente de tren en españa <URL> ,Related and informative,Thu Jul 25 13:58:48 +0000 2013,test
703,495,360398826005217281,"at least 80 people have died and 168 are injured after a train derailed near santiago de compostela , spain <URL> ",Related and informative,Thu Jul 25 13:59:10 +0000 2013,test
704,496,360399413182603264,"78 dead after train derails , splits apart in spain <URL> - #pray ",Related and informative,Thu Jul 25 14:01:30 +0000 2013,test
705,497,360399723594645508,vídeo inédito del momento del accidente de tren de santiago de compostela <URL> 今朝 ？ のスペインの列車事故 。 1 1 秒ながら悪夢のような映像 ( ´ д ` ) ,Related and informative,Thu Jul 25 14:02:44 +0000 2013,test
706,498,360399849407004672,spain ' s rajoy includes reference to china earthquake in cut & paste message of condolence to train crash victims http : … ,Related and informative,Thu Jul 25 14:03:14 +0000 2013,test
707,499,360399853609680896,"están buscando a esta chica , iba en el tren y está sola en españa . si sabes algo contacta con <USR> <URL> ",Related - but not informative,Thu Jul 25 14:03:15 +0000 2013,test
708,500,360400122045153284,<USR> 80 people die in a train accident in spain ! pray for all the victims and families ! #animogalicia x4 ,Related and informative,Thu Jul 25 14:04:19 +0000 2013,test
709,501,360400994447798272,funcionaria dominicana que falleció en accidente de tren en españa iba a visitar familiares . video del accidente en : <URL> ,Related and informative,Thu Jul 25 14:07:47 +0000 2013,test
710,502,360401615217369088,"dramatic video of moment train crashed in #galicia , spain ( warning : disturbing images ) <URL> <URL> ",Related and informative,Thu Jul 25 14:10:15 +0000 2013,test
711,503,360401908797673472,<USR> spain train crush . 80 people have died . ,Related and informative,Thu Jul 25 14:11:25 +0000 2013,test
712,504,360402093351243778,raw video : security footage of a train derailment in spain suggests it went too fast around a turn : <URL> - mm ,Related and informative,Thu Jul 25 14:12:09 +0000 2013,test
713,505,360402760274944000,* cinco estadounidenses figuran entre los heridos de accidente de tren ocurrido en santiago de compostela . ,Related and informative,Thu Jul 25 14:14:48 +0000 2013,test
714,506,360404911931928577,toda nuestra solidaridad con las familias de las víctimas del accidente del tren de santiago de compostela #ánimosanti … ,Related - but not informative,Thu Jul 25 14:23:21 +0000 2013,test
715,507,360404970668961792,que todo españa guarde 5 minuto a las 20:00 de silencio por los afectados en el dramatico acidente de tren en santiago porfavor pasarlo ! ,Related - but not informative,Thu Jul 25 14:23:35 +0000 2013,test
716,508,360405721453576194,más víctimas por el descarrilamiento del tren en españa | el diario de buenos aires <URL> ,Related and informative,Thu Jul 25 14:26:34 +0000 2013,test
717,509,360406006645260289,“ <USR> : spain ' s deadly train crash : watch shocking video of the moment of impact : <URL> god bless these poor people :'( ,Related and informative,Thu Jul 25 14:27:42 +0000 2013,test
718,510,360407378195255298,autoridades concluyen búsqueda de víctimas del tren accidentado en españa <URL> ,Related and informative,Thu Jul 25 14:33:09 +0000 2013,test
719,511,360407504024379392,:( <USR> : vídeo : así descarriló el tren de santiago de compostela <URL> #galiciadeluto #animogalicia ,Related and informative,Thu Jul 25 14:33:39 +0000 2013,test
720,512,360407944401125376,re : spain train crash kills and injures dozens & video footage of crash it certainly will evoke the madrid bomb . . . <URL> ,Related and informative,Thu Jul 25 14:35:24 +0000 2013,test
721,513,360408087036833792,argentina firma acuerdo con españa para mejorar sus trenes . al otro día descarrila un tren en españa . 78 muertos . no hay remate . mufados . ,Related - but not informative,Thu Jul 25 14:35:58 +0000 2013,test
722,514,360408091218542592,train crash in spain leaves 78 dead : train crash in spain leaves 78 dead at least 78 people were k . . . <URL> #euwatch ,Related and informative,Thu Jul 25 14:35:59 +0000 2013,test
723,515,360409202692341761,mariano rajoy decreta tres días de luto oficial en españa tras accidente de tren en santiago de compostela <URL> ,Related and informative,Thu Jul 25 14:40:24 +0000 2013,test
724,516,360410591036325889,i wanna show my support to all the families of the victims of the train accident that took place yesterday night in santiago de compostela . ,Related - but not informative,Thu Jul 25 14:45:55 +0000 2013,test
725,517,360410842690367491,me voy enterando del accidente de tren en españa #malplan y condolencias a toda la sociedad española . aquí la nota : <URL> ,Related - but not informative,Thu Jul 25 14:46:55 +0000 2013,test
726,518,360411471819177985,no és trajecte → trayecte el tren que descarrilà ahir a pocs quilómetros de santiago de compostela cobria el trayecte madr … ,Related and informative,Thu Jul 25 14:49:25 +0000 2013,test
727,519,360411933209399297,impactantes magenes del descarrilamiento de tren en #españa <URL> ,Related and informative,Thu Jul 25 14:51:15 +0000 2013,test
728,520,360412671394316288,vamos a intentar que toda españa guarde un minuto de silencio a las 20:00 por las víctimas de el accidente de tren . pasalo … ,Related - but not informative,Thu Jul 25 14:54:11 +0000 2013,test
729,521,360412772040843265,video of a train derailing in spain . holy shitttt . . . <URL> ,Related and informative,Thu Jul 25 14:54:35 +0000 2013,test
730,522,360414160389033984,"78 dead , 178 hurt after train derailment in spain <URL> #ksatnews <URL> ",Related and informative,Thu Jul 25 15:00:06 +0000 2013,test
731,523,360414248448434177,spain train crash : death toll rises to 60 <URL> ,Related and informative,Thu Jul 25 15:00:27 +0000 2013,test
732,524,360415368327610368,todo mi apoyo a las familias del accidente del tren de santiago de compostela ( galicia ) d . e . p ,Related - but not informative,Thu Jul 25 15:04:54 +0000 2013,test
733,525,360415502541127680,al menos 80 muertos tras descarrilar tren de pasajeros cerca de santiago de compostela texto completo en : <URL> ,Related and informative,Thu Jul 25 15:05:26 +0000 2013,test
734,526,360415653531885569,"testigos relatan cómo fue el descarrilamiento en #españa : el tren se quebró a la mitad , fue muy impactante <URL> ",Related and informative,Thu Jul 25 15:06:02 +0000 2013,test
735,527,360416920245256196,スペイン脱線事故の瞬間の映像 。 こんな映像見たこと無い raw footage : spain train crash near santiago de compostela | accidente t . . . : <URL> ,Related and informative,Thu Jul 25 15:11:04 +0000 2013,test
736,528,360418178502889472,"dramatic video of moment train crashed in #galicia , spain ( warning : disturbing images ) <URL> <URL> ",Related and informative,Thu Jul 25 15:16:04 +0000 2013,test
737,529,360418254004559873,mis condolencias a los familiares del accidente de tren en españa galicia . . has rt para dar #ánimoaespaña ,Related - but not informative,Thu Jul 25 15:16:22 +0000 2013,test
738,530,360420040786464768,"80 killed , over 140 injured in spain ' s worst train crash yesterday . #prayforspain <URL> ",Related and informative,Thu Jul 25 15:23:28 +0000 2013,test
739,531,360420560867569666,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren . ,Related and informative,Thu Jul 25 15:25:32 +0000 2013,test
740,532,360422330863853568,three days of mourning after spain train crash . 78 people died . <URL> ,Related and informative,Thu Jul 25 15:32:34 +0000 2013,test
741,533,360422825812705280,<USR> una oracion para los 78 fallecidos en el descarrilamiento de tren ayer en santiago ( españa ) 🙏 ,Related and informative,Thu Jul 25 15:34:32 +0000 2013,test
742,534,360423488487571457,vamos a intentar q todo españa guarde un minuto d silencio a las 20:00 x los afectados en el dramatico acidente de tren en santiago porfavor ,Related - but not informative,Thu Jul 25 15:37:10 +0000 2013,test
743,535,360425317208309762,no automatic speed / positive train control ? > > spain train crash under investigation ; death toll hits 80 <URL> <USR> ,Related and informative,Thu Jul 25 15:44:26 +0000 2013,test
744,536,360425359151333379,vídeo : así descarriló el tren de santiago de compostela <URL> #galiciadeluto #animogalicia #accidentesanti … ,Related and informative,Thu Jul 25 15:44:36 +0000 2013,test
745,537,360426055439360000,spain crash driver faces probe : one of the drivers of a train which derailed in north - western spain killing at . . . <URL> ,Related and informative,Thu Jul 25 15:47:22 +0000 2013,test
746,538,360426537771737088,queremos mandar toda la fuerza y apoyo del mundo a las víctimas del accidente de tren en santiago de compostela . #animogalicia ,Related - but not informative,Thu Jul 25 15:49:17 +0000 2013,test
747,539,360427137540423681,cristiano ronaldo went out of his way to travel to spain to donate blood for the train accident victims . what a man . #vivaro … ,Related - but not informative,Thu Jul 25 15:51:40 +0000 2013,test
748,540,360427359846932482,let us pray for the victims of the train crash in spain on this feast of saint james the apostle who first evangelized … ,Related - but not informative,Thu Jul 25 15:52:33 +0000 2013,test
749,541,360427678609842177,spain train crash : ' no words for what i saw ' - cnn ,Related and informative,Thu Jul 25 15:53:49 +0000 2013,test
750,542,360428341314064386,"video . así se descarriló el tren de santiago de compostela , en galicia , españa . 80 muertos y cifra puede crecer . http :// t . … ",Related and informative,Thu Jul 25 15:56:27 +0000 2013,test
751,543,360429813527363587,uneditied video of train crash in santiago de compostela : <URL> via <USR> ,Related and informative,Thu Jul 25 16:02:18 +0000 2013,test
752,544,360430623032221696,the train in spain is full mostly of remains . ,Related - but not informative,Thu Jul 25 16:05:31 +0000 2013,test
753,545,360430681723121665,<USR> please tweet #ánimogalicia is for the 85 people who died yesterday in a train accident in galicia ( spain ) . we ' re devastated . 1 ,Related - but not informative,Thu Jul 25 16:05:45 +0000 2013,test
754,546,360432086823337985,vea el mapa interactivo del accidente de tren en santiago de compostela : en la tragedia en el norte de españa . . . <URL> ,Related and informative,Thu Jul 25 16:11:20 +0000 2013,test
755,547,360432384627322882,spain ' s rajoy includes reference to china earthquake in cut & paste message of condolence to train crash victims http : … ,Related and informative,Thu Jul 25 16:12:31 +0000 2013,test
756,548,360433714204913664,el día del apóstol más triste : 5 claves del accidente del tren en españa y una importante revelación <URL> ,Related and informative,Thu Jul 25 16:17:48 +0000 2013,test
757,549,360433768726671361,78 dead after train derails and splits apart in spain - video released of the crash : <URL> ,Related and informative,Thu Jul 25 16:18:01 +0000 2013,test
758,550,360433873584275456,: cifra de muertos por accidente de tren en españa sube a 80 . ” ,Related and informative,Thu Jul 25 16:18:26 +0000 2013,test
759,551,360434620195549184,momento del descarrilamiento del tren en santiago de compostela españa : <URL> vía <USR> pobres personas lo que tuvieron ,Related and informative,Thu Jul 25 16:21:24 +0000 2013,test
760,552,360434985112580097,mi mas sentido pesame a los familiares de las victimas de la tragedia de tren en santiago de compostela . ,Related - but not informative,Thu Jul 25 16:22:51 +0000 2013,test
761,553,360435144466771972,video | el momento en el que se descarriló el tren en españa <URL> ,Related and informative,Thu Jul 25 16:23:29 +0000 2013,test
762,554,360436834767081473,al menos 80 muertos y más de 140 heridos al descarrilar un tren en santiago de compostela <URL> #accidentesan … ,Related and informative,Thu Jul 25 16:30:12 +0000 2013,test
763,555,360437384233488384,#españa : difunden video del accidente de tren en santiago de compostela ; una mexicana entre las víctimas fatales <URL> ,Related and informative,Thu Jul 25 16:32:23 +0000 2013,test
764,556,360437967237562368,that train crash in spain is so tragic . ,Related - but not informative,Thu Jul 25 16:34:42 +0000 2013,test
765,557,360438848062369792,#españa . descarrilo un tren . 80 muertos . no hay que culpar a rajoy ? no habia que imitar al primer mundo ? #castelar #once #telefonoopo ,Related and informative,Thu Jul 25 16:38:12 +0000 2013,test
766,558,360439271657709568,spain train crash video : at least 78 people killed and 140 injured in santiago de compostela derailment | mail onli <URL> ,Related and informative,Thu Jul 25 16:39:53 +0000 2013,test
767,559,360439347180343298,buscan a una mexicana desaparecida en el accidente de tren de españa <URL> ¿ tienes info ? contacta con <USR> … ,Related and informative,Thu Jul 25 16:40:11 +0000 2013,test
768,560,360440399921283072,muy lamentable la perdida de la joven #xalapeña en accidente de tren en #españa <URL> ,Related and informative,Thu Jul 25 16:44:22 +0000 2013,test
769,561,360441956045828098,minuto de silencio antes del entrenamiento por las víctimas del accidente de tren en santiago de compostela <URL> ,Related - but not informative,Thu Jul 25 16:50:33 +0000 2013,test
770,562,360442111226679296,familia de emigrantes venezolanos se salva en accidente de tren en españa <URL> #internacional ,Related and informative,Thu Jul 25 16:51:10 +0000 2013,test
771,563,360443197530447872,"confirman muerte de mexicana en accidente de tren en santiago de compostela , españa <URL> vía <USR> ",Related and informative,Thu Jul 25 16:55:29 +0000 2013,test
772,564,360445735113728000,spain train crash video : at least 78 people killed and 140 injured in santiago de compostela . <URL> so sad ,Related and informative,Thu Jul 25 17:05:34 +0000 2013,test
773,565,360445999350693888,cristiano ronaldo went out of his way to travel to spain to donate blood for the train accident victims . what a man . #vivaro … ,Related and informative,Thu Jul 25 17:06:37 +0000 2013,test
774,566,360449031807315968,"acabo de llegar a españa y a escuchado acerca del accidente de tren , que dios los bendiga a todos . ",Related - but not informative,Thu Jul 25 17:18:40 +0000 2013,test
775,567,360449396728528897,2 colombianos heridos en accidente de tren en españa . cancillería . consulado madrid teléfono local : 34 659678469 cmadrid@cancilleria.gov.co ,Related and informative,Thu Jul 25 17:20:07 +0000 2013,test
776,568,360449505763667968,"acabo de llegar a españa y a escuchado acerca del accidente de tren , que dios los bendiga a todos . ",Related - but not informative,Thu Jul 25 17:20:33 +0000 2013,test
777,569,360450508231675905,un #estadounidense #muerto y 5 heridos en el #descarrilamiento de #tren en el norte de #españa : departamento de estado ,Related and informative,Thu Jul 25 17:24:32 +0000 2013,test
778,570,360451124765016067,"july2013 train accident month . runaway train in quebec , canada , offtrack in france & now spain <URL> says friend p tendulkar ",Related - but not informative,Thu Jul 25 17:26:59 +0000 2013,test
779,571,360451376444227584,condolences to the people in spain that lost a loved one in the train wreck . prayers out to the injured too . ,Related - but not informative,Thu Jul 25 17:27:59 +0000 2013,test
780,572,360451447738990593,afp : u . s . president obama says he is shocked and saddened by train crash in spain which killed at least 80 people ,Related and informative,Thu Jul 25 17:28:16 +0000 2013,test
781,573,360452135596466177,video : cctv footage shows horrific galicia train crash <URL> #spain ,Related and informative,Thu Jul 25 17:31:00 +0000 2013,test
782,574,360452777324969987,españa : el tren iba a más del doble de la velocidad permitida <URL> ,Related and informative,Thu Jul 25 17:33:33 +0000 2013,test
783,575,360453016425467906,"“ el tren se quebró por la mitad ” , dice testigo del accidente en españa : ( cnnméxico ) — la tragedia por el desca . . . <URL> ",Related and informative,Thu Jul 25 17:34:30 +0000 2013,test
784,576,360453028970635264,conductor del tren accidentado en españa acostumbraba ir a alta velocidad <URL> ,Related and informative,Thu Jul 25 17:34:33 +0000 2013,test
785,577,360453075120570370,que vaina . . accidente de tren en españa deja un numero considerable de muertos y heridos entre ellos varios colombianos . . ,Related and informative,Thu Jul 25 17:34:44 +0000 2013,test
786,578,360453968519892992,my thoughts and prayers go out to all of those who were affected by the train derailment in spain . . ,Related - but not informative,Thu Jul 25 17:38:17 +0000 2013,test
787,579,360455491056451584,el maquinista del tren en españa ¿ sobrevivió ? ,Related - but not informative,Thu Jul 25 17:44:20 +0000 2013,test
788,580,360456556397068289,versiones de sobrevivientes y testigos del accidente en españa son impresionantes . aseguran que el tren parecía un misil s … ,Related and informative,Thu Jul 25 17:48:34 +0000 2013,test
789,581,360456879366868992,wow ! horrible train crash in #spain . . prayers go out to those victims ,Related - but not informative,Thu Jul 25 17:49:51 +0000 2013,test
790,582,360457755988992001,"update : 80 dead , 31 critically injured after spain train crash due to high speed ; 1 american among the dead : <URL> ",Related and informative,Thu Jul 25 17:53:20 +0000 2013,test
791,583,360457898595336194,. . . el dramático accidente de tren en santiago de compostela . animo a las familias . #todoscongalicia ,Related - but not informative,Thu Jul 25 17:53:54 +0000 2013,test
792,584,360458041197465601,santiago train crash : spain declares three days of national mourning : minute ' s silence is observed across spai . . . <URL> ,Related - but not informative,Thu Jul 25 17:54:28 +0000 2013,test
793,585,360458376725016576,"el maquinista del tren , imputado : el titular del juzgado de instrucción número 3 de santiago de compostela ha . . . <URL> ",Related and informative,Thu Jul 25 17:55:48 +0000 2013,test
794,586,360458921980334080,cristiano ronaldo travelled to galicia in spain to donate blood for the train accident victims . #respect <URL> ,Related - but not informative,Thu Jul 25 17:57:58 +0000 2013,test
795,587,360459207209779200,muere estudiante mexicana en accidente de tren en españa <URL> vía <USR> ,Related and informative,Thu Jul 25 17:59:06 +0000 2013,test
796,588,360459546931638272,"spain train crash : speed limit at the bend was 8 0 kmph while train speeding at 180 + , was the driver drunk ? ",Related and informative,Thu Jul 25 18:00:27 +0000 2013,test
797,589,360459668587413504,no se registra hasta el momento ningún ecuatoriano en la lista de víctimas y heridos tras accidente de tren en #españa . ( cancillería ) ,Related and informative,Thu Jul 25 18:00:56 +0000 2013,test
798,590,360460985573707776,"update : 80 dead , 31 critically injured after spain train crash due to high speed ; 1 american among the dead : <URL> ",Related and informative,Thu Jul 25 18:06:10 +0000 2013,test
799,591,360461220454731777,confirman la muerte de una mexicana en el accidente ferroviario en españa #tren #méxico ,Related and informative,Thu Jul 25 18:07:06 +0000 2013,test
800,592,360462675878223872,muere una mexicana en el accidente de tren en santiago de compostela que dejó más de 80 muertos y 180 heridos . ,Related and informative,Thu Jul 25 18:12:53 +0000 2013,test
801,593,360462977859715074,el accidente de tren en santiago de compostela en imágenes <URL> <URL> ,Related and informative,Thu Jul 25 18:14:05 +0000 2013,test
802,594,360464416526974978,thoughts & prayers go out to those affected by the train crash in spain . ,Related - but not informative,Thu Jul 25 18:19:48 +0000 2013,test
803,595,360466010379259904,lista de fallecidos en el accidente de tren de santiago de compostela ( actualizando ) <URL> #animogali … ,Related and informative,Thu Jul 25 18:26:08 +0000 2013,test
804,596,360466270396743681,"acabo de llegar a españa y a escuchado acerca del accidente de tren , que dios los bendiga a todos . ",Related - but not informative,Thu Jul 25 18:27:10 +0000 2013,test
805,597,360466610135379969,horrible train crash in spain #channel4news firefighters look devastated salute human solidarity of spaniards queueing 2 … ,Related and informative,Thu Jul 25 18:28:31 +0000 2013,test
806,598,360468011053883394,"rip to those that have died in the train crash in spain , thoughts and our prayers go out to you and the survivors . ",Related - but not informative,Thu Jul 25 18:34:05 +0000 2013,test
807,599,360468971536920576,guaoo :o que accidente de tren hubo en spain ( santiago de compostela ) :c ,Related - but not informative,Thu Jul 25 18:37:54 +0000 2013,test
808,600,360469231566979072,familia venezolana se salva milagrosamente en tragedia del tren de españa <URL> ,Related and informative,Thu Jul 25 18:38:56 +0000 2013,test
809,601,360469781041778688,"luego del lamentable accidente de tren en santiago de compostela , cristiano ronaldo donó sangre para las víctimas http … ",Related and informative,Thu Jul 25 18:41:07 +0000 2013,test
810,602,360470150153113601,otro accidente de tren en españa :( ,Related - but not informative,Thu Jul 25 18:42:35 +0000 2013,test
811,603,360470351483895809,la plantilla madridista guardó un minuto de silencio por las víctimas del accidente de tren en santiago de compostela http … ,Related - but not informative,Thu Jul 25 18:43:23 +0000 2013,test
812,604,360470632477106177,se confirma que no hay medinenses entre las víctimas del accidente del tren alvia de santiago de compostela ,Related and informative,Thu Jul 25 18:44:30 +0000 2013,test
813,605,360470779277750273,spain train crash video shows horrific derailment ( video ) <URL> via <USR> #amazingfast ,Related and informative,Thu Jul 25 18:45:05 +0000 2013,test
814,606,360471815295995904,prays an condolences to the family ' s of spain terrible train crash god bless xx ,Related - but not informative,Thu Jul 25 18:49:12 +0000 2013,test
815,607,360473522377723905,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren . ,Related and informative,Thu Jul 25 18:55:59 +0000 2013,test
816,608,360473677558583296,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren . ,Related and informative,Thu Jul 25 18:56:36 +0000 2013,test
817,609,360473929212628992,"just in : 1 u . s . citizen killed , 5 injured in high - speed train crash in spain , state dept . official says <URL> ",Related and informative,Thu Jul 25 18:57:36 +0000 2013,test
818,610,360474084385103873,na homenaxe das 20:42 h ás vítimas do accidente na estación de tren de compostela . <URL> ,Related - but not informative,Thu Jul 25 18:58:13 +0000 2013,test
819,611,360474306683215872,exceso de velocidad ; posible causa de accidente de tren en españa . iba a 180 km por hora en una curva de 80 km / h ,Related and informative,Thu Jul 25 18:59:06 +0000 2013,test
820,612,360475946647691264,raw footage of the spain train crash that killed 78 - <URL> ,Related and informative,Thu Jul 25 19:05:37 +0000 2013,test
821,613,360476248650158080,just seen video footage of the train crash in spain . and i thought scotrail was a fuckup . ,Related - but not informative,Thu Jul 25 19:06:49 +0000 2013,test
822,614,360476756173537280,this train cash that happened in spain . . . smh ,Related - but not informative,Thu Jul 25 19:08:50 +0000 2013,test
823,615,360481348944805888,just having massive headache worse than a train crash that hurtled around a curve in spain ,Related - but not informative,Thu Jul 25 19:27:05 +0000 2013,test
824,616,360481650922110978,real madrid held a moment of silence before training for the victims of the train accident in santiago de compostela . ( <USR> … ,Related and informative,Thu Jul 25 19:28:17 +0000 2013,test
825,617,360486138844160000,"a plant blows up in texas , it ' s see , no regulation . high speed train derails in spain , they never say , re - think the cal … ",Related and informative,Thu Jul 25 19:46:07 +0000 2013,test
826,618,360486788940316672,ldsnewsroom : missionary injured in spain train accident <URL> #lds #mormon ,Related - but not informative,Thu Jul 25 19:48:42 +0000 2013,test
827,619,360488034636017666,watch : spain train crash captured on camera <URL> ,Related and informative,Thu Jul 25 19:53:39 +0000 2013,test
828,620,360488697352826882,cristiano ronaldo viajará a santiago de compostela para donar sangre por lo ocurrido en el accidente de tren cuando messi aga eso lo decis ,Related and informative,Thu Jul 25 19:56:17 +0000 2013,test
829,621,360489813046079488,"thoughts go out to the families of the deceased & injured in the train crash in spain today , horrible news 😞 ❤ 🙏 ",Related - but not informative,Thu Jul 25 20:00:43 +0000 2013,test
830,622,360490169553530880,video muestra descarrilamiento de tren en españa <URL> ,Related and informative,Thu Jul 25 20:02:08 +0000 2013,test
831,623,360490593194999808,maquinista de tren en españa celebraba en facebook hazañas de correr en exceso : el maquinista del tren sini . . . <URL> ,Related and informative,Thu Jul 25 20:03:49 +0000 2013,test
832,624,360491645927571457,vea el mapa interactivo del accidente de tren en santiago de compostela <URL> ,Related and informative,Thu Jul 25 20:08:00 +0000 2013,test
833,625,360491754983665664,aterrador momento : un video muestra cómo se descarriló el tren en santiago de compostela <URL> ,Related and informative,Thu Jul 25 20:08:26 +0000 2013,test
834,626,360494766523301888,80 dead in spain train crash ; speed likely factor - yahoo ! news <URL> via <USR> ,Related and informative,Thu Jul 25 20:20:24 +0000 2013,test
835,627,360494951043309569,cristiano ronaldo travelled to galicia in spain to donate blood for the train accident victims . #respect <URL> ,Related and informative,Thu Jul 25 20:21:08 +0000 2013,test
836,628,360495668281884672,join me in praying for our brothers and sisters and their families of the train crash in spain . thanks god bless ! ,Related - but not informative,Thu Jul 25 20:23:59 +0000 2013,test
837,629,360496725233893376,momento del descarrilamiento del tren en santiago de compostela #españa : <URL> ,Related and informative,Thu Jul 25 20:28:11 +0000 2013,test
838,630,360498985967960064,al menos 60 muertos y 130 heridos en accidente de tren en españa > > <URL> <URL> ,Related and informative,Thu Jul 25 20:37:10 +0000 2013,test
839,631,360500726595719169,80 dead in spain train crash blamed on high speed <URL> ,Related and informative,Thu Jul 25 20:44:05 +0000 2013,test
840,632,360502148481556480,"anuncia la <USR> que apoyará a la familia de yolanda delfín , mexicana fallecida en accidente de tren en españa <URL> ",Related and informative,Thu Jul 25 20:49:44 +0000 2013,test
841,633,360502861504856064,son dos los colombianos muertos n el accidente del #tren en #españa #colombia <USR> <USR> <USR> <USR> ,Related and informative,Thu Jul 25 20:52:34 +0000 2013,test
842,634,360502941200822272,"ella es sara fuenmayor . murió , junto a otro colombiano , en el accidente de tren en españa <URL> http : … ",Related and informative,Thu Jul 25 20:52:53 +0000 2013,test
843,635,360503327085182977,el video del tren que descarrilo en españa <URL> vía <USR> ,Related and informative,Thu Jul 25 20:54:25 +0000 2013,test
844,636,360503842967781378,solidaridad con las víctimas y familiares del accidente de tren en santiago de compostela . ( galicia - españa ) ,Related - but not informative,Thu Jul 25 20:56:28 +0000 2013,test
845,637,360505139016114178,accidente de tren : golpe al icono de la modernizacion de españa <URL> vía <USR> ,Related and informative,Thu Jul 25 21:01:37 +0000 2013,test
846,638,360506414084538369,just seen the train crash in spain for the first time ! omg ! ! ! ! ! ! horrendous ! ,Related - but not informative,Thu Jul 25 21:06:41 +0000 2013,test
847,639,360506674131369984,"viendo tertulias de tv y leyendo tweets sobre el tren se demuestra q españa es el país de los maestros liendres , de to sabe … ",Related - but not informative,Thu Jul 25 21:07:43 +0000 2013,test
848,640,360507714339741696,ribeira : unha das supervivintes do tren descarrilado en compostela é unha moza de palmeira . ía co seu mozo . ambos están ben . #án … ,Related and informative,Thu Jul 25 21:11:51 +0000 2013,test
849,641,360509454963310592,todo mi apoyo y fuerza a los familiares y heridos en el accidente de tren de santiago de compostela #animogalicia ,Related - but not informative,Thu Jul 25 21:18:46 +0000 2013,test
850,642,360510562272165889,todo mi apoyo y fuerza a los familiares y heridos en el accidente de tren de santiago de compostela #animogalicia ,Related - but not informative,Thu Jul 25 21:23:10 +0000 2013,test
851,643,360512856527081472,#mrfranknobulto la versión del maquinista sobre el accidente de tren en españa : el tren habría tomado la curva . . . <URL> ,Related and informative,Thu Jul 25 21:32:17 +0000 2013,test
852,644,360513183678595072,santiago train crash : spain declares three days of national mourning : minute ' s silence is observed across spai . . . <URL> ,Related and informative,Thu Jul 25 21:33:35 +0000 2013,test
853,645,360513443733839873,obama se declara “ impactado y entristecido ” por el accidente de tren en españa <URL> ,Related and informative,Thu Jul 25 21:34:37 +0000 2013,test
854,646,360514966274580482,"the moment of impact : new video shows the moment that a train came off of the tracks in spain , killing dozens . <URL> ",Related and informative,Thu Jul 25 21:40:40 +0000 2013,test
855,647,360516291657863168,"spain train crash , : hi all , i am sure you will all join me in paying your respects to the families of those w . . . <URL> ",Related - but not informative,Thu Jul 25 21:45:56 +0000 2013,test
856,648,360520855085793280,tragedia de españa : el maquinista del tren presumía en facebook sus excesos de velocidad clix en la aprte celeste <URL> ,Related - but not informative,Thu Jul 25 22:04:04 +0000 2013,test
857,649,360521442275770370,is it a coincidence that after uncovering plot to derail train in canada a train actually got derailed in canada and spain ? #blamesnowden ,Related - but not informative,Thu Jul 25 22:06:24 +0000 2013,test
858,650,360522532815777792,"mexicana , entre fallecidos en accidente de tren en españa <URL> ",Related and informative,Thu Jul 25 22:10:44 +0000 2013,test
859,651,360527960215789569,rises to 80 :( <USR> : train crash becomes deadliest in spain since 1944 as death toll rises to 78 <URL> ,Related and informative,Thu Jul 25 22:32:18 +0000 2013,test
860,652,360528295789477888,today in the news : spain train crash caught on video <URL> #brockton #ma #news ,Related and informative,Thu Jul 25 22:33:38 +0000 2013,test
861,653,360528610366464004,medeni - - > [ original raw footage ] spain train crash near santiago de compostela | accidente tren en españa - yoâ € ¦ <URL> ,Related and informative,Thu Jul 25 22:34:53 +0000 2013,test
862,654,360528622911631360,tren descarrilado en españa iba demasiado rápido <URL> #mundo ,Related and informative,Thu Jul 25 22:34:56 +0000 2013,test
863,655,360529323381358592,conductor del tren siniestrado en españa se jactaba en facebook sobre la velocidad de su convoy - <URL> ,Related and informative,Thu Jul 25 22:37:43 +0000 2013,test
